record_id,country_code,country_name,region,income_level,date,year,month,week,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index
4333,GBR,United Kingdom,Europe,High,2022-05-15,2022,5,19,55.37,-3.43,67,-1.53,0.93,73.5,0,0,0,0,26.8,53.0,65.3,34.1,7.1,14.7,9.4,90.5,66171.0,76.3,100.0
4334,GBR,United Kingdom,Europe,High,2022-05-22,2022,5,20,55.37,-3.43,67,-4.0,0.59,84.9,0,0,0,0,63.0,79.0,66.0,37.9,2.1,13.6,10.3,95.9,66171.0,61.0,100.0
4335,GBR,United Kingdom,Europe,High,2022-05-29,2022,5,21,55.37,-3.43,67,-1.98,0.12,102.4,0,0,0,0,76.8,123.0,78.4,35.3,1.4,21.3,14.4,93.0,66171.0,68.0,100.0
4336,GBR,United Kingdom,Europe,High,2022-06-05,2022,6,22,55.37,-3.43,67,-6.43,-0.86,58.3,0,0,0,0,30.5,52.0,44.8,27.7,5.9,26.8,5.4,89.7,66267.0,59.7,100.0
4337,GBR,United Kingdom,Europe,High,2022-06-12,2022,6,23,55.37,-3.43,67,-7.37,0.05,109.7,0,0,0,0,31.2,47.0,50.2,24.4,5.6,8.9,0.0,91.6,66267.0,68.3,100.0
4338,GBR,United Kingdom,Europe,High,2022-06-19,2022,6,24,55.37,-3.43,67,-7.0,-0.47,76.1,0,0,0,0,38.5,64.0,53.6,23.2,1.4,17.3,0.7,91.1,66267.0,69.3,100.0
4339,GBR,United Kingdom,Europe,High,2022-06-26,2022,6,25,55.37,-3.43,67,-8.53,0.4,85.0,0,0,0,0,79.7,115.0,89.7,30.6,6.5,13.5,1.8,89.5,66267.0,58.5,96.5
4340,GBR,United Kingdom,Europe,High,2022-07-03,2022,7,26,55.37,-3.43,67,-4.17,0.68,86.7,0,0,0,0,32.3,40.0,53.6,36.8,5.3,21.0,10.9,90.1,66363.0,72.1,98.8
4341,GBR,United Kingdom,Europe,High,2022-07-10,2022,7,27,55.37,-3.43,67,-8.98,0.34,68.4,0,0,0,0,15.2,26.0,62.1,26.2,4.1,11.8,3.3,87.7,66363.0,80.0,100.0
4342,GBR,United Kingdom,Europe,High,2022-07-17,2022,7,28,55.37,-3.43,67,-9.49,0.43,121.5,0,0,0,0,21.2,30.0,44.6,25.4,5.2,23.9,0.0,92.9,66363.0,70.2,96.4
4343,GBR,United Kingdom,Europe,High,2022-07-24,2022,7,29,55.37,-3.43,67,-12.2,-0.08,116.1,0,0,0,0,25.8,34.0,59.9,12.0,2.7,7.6,0.0,87.4,66363.0,79.5,88.8
4344,GBR,United Kingdom,Europe,High,2022-07-31,2022,7,30,55.37,-3.43,67,-9.25,0.07,73.7,0,0,0,0,47.7,73.0,60.9,14.1,4.9,22.0,2.9,92.9,66363.0,72.9,100.0
4345,GBR,United Kingdom,Europe,High,2022-08-07,2022,8,31,55.37,-3.43,67,-11.06,-0.61,110.6,0,0,0,0,63.1,122.0,72.0,24.3,6.4,20.3,4.0,95.6,66460.0,68.5,100.0
4346,GBR,United Kingdom,Europe,High,2022-08-14,2022,8,32,55.37,-3.43,67,-13.98,-0.15,36.7,0,0,0,0,2.2,-7.0,54.9,29.2,6.4,23.1,0.4,91.1,66460.0,68.6,97.0
4347,GBR,United Kingdom,Europe,High,2022-08-21,2022,8,33,55.37,-3.43,67,-12.64,1.39,54.3,0,0,0,0,61.1,88.0,69.9,43.1,7.4,16.2,0.0,98.0,66460.0,68.2,100.0
4348,GBR,United Kingdom,Europe,High,2022-08-28,2022,8,34,55.37,-3.43,67,-16.5,-0.24,35.8,0,0,0,0,74.2,105.0,81.7,20.9,4.8,17.2,0.0,92.0,66460.0,69.3,100.0
4349,GBR,United Kingdom,Europe,High,2022-09-04,2022,9,35,55.37,-3.43,67,-14.4,0.86,16.9,0,0,0,0,63.1,69.0,66.3,31.8,6.8,11.7,1.7,90.7,66556.0,67.6,100.0
4350,GBR,United Kingdom,Europe,High,2022-09-11,2022,9,36,55.37,-3.43,67,-14.05,0.05,12.9,0,0,0,0,39.2,53.0,60.3,35.2,4.8,20.5,0.0,91.8,66556.0,63.0,100.0
4351,GBR,United Kingdom,Europe,High,2022-09-18,2022,9,37,55.37,-3.43,67,-15.78,0.23,53.5,0,0,0,0,12.4,-5.0,48.6,34.2,8.9,13.1,0.0,90.6,66556.0,68.9,100.0
4352,GBR,United Kingdom,Europe,High,2022-09-25,2022,9,38,55.37,-3.43,67,-15.75,-0.31,43.0,0,0,0,0,73.1,104.0,74.4,30.3,8.3,7.2,0.0,90.5,66556.0,64.6,96.8
4353,GBR,United Kingdom,Europe,High,2022-10-02,2022,10,39,55.37,-3.43,67,-17.94,0.26,11.0,0,0,0,0,72.2,127.0,51.7,27.3,1.8,18.4,0.0,88.3,66652.0,69.1,99.5
4354,GBR,United Kingdom,Europe,High,2022-10-09,2022,10,40,55.37,-3.43,67,-16.44,-0.49,0.0,0,0,0,0,53.0,81.0,70.8,21.5,0.8,20.3,0.0,93.4,66652.0,79.8,92.5
4355,GBR,United Kingdom,Europe,High,2022-10-16,2022,10,41,55.37,-3.43,67,-17.42,-0.23,25.0,0,1,0,1,88.5,131.0,71.9,37.1,2.9,23.8,0.0,95.5,66652.0,72.1,80.3
4356,GBR,United Kingdom,Europe,High,2022-10-23,2022,10,42,55.37,-3.43,67,-13.5,-0.18,68.3,0,0,0,0,9.3,7.0,64.5,28.2,4.2,23.5,0.0,90.0,66652.0,69.1,100.0
4357,GBR,United Kingdom,Europe,High,2022-10-30,2022,10,43,55.37,-3.43,67,-12.32,-0.3,18.0,0,0,0,0,0.0,-2.0,56.4,26.2,6.8,17.8,0.0,90.8,66652.0,64.4,100.0
4358,GBR,United Kingdom,Europe,High,2022-11-06,2022,11,44,55.37,-3.43,67,-17.94,-0.07,27.4,0,0,0,0,63.7,89.0,76.9,29.8,0.0,19.6,0.0,91.6,66748.0,63.8,100.0
4359,GBR,United Kingdom,Europe,High,2022-11-13,2022,11,45,55.37,-3.43,67,-17.45,0.08,47.9,0,0,0,0,47.2,46.0,65.6,33.5,1.0,11.1,0.0,91.1,66748.0,77.9,100.0
4360,GBR,United Kingdom,Europe,High,2022-11-20,2022,11,46,55.37,-3.43,67,-12.86,0.84,28.6,0,0,0,0,66.9,83.0,60.4,28.3,10.0,17.3,0.0,91.1,66748.0,70.0,100.0
4361,GBR,United Kingdom,Europe,High,2022-11-27,2022,11,47,55.37,-3.43,67,-9.83,0.25,52.1,0,0,0,0,0.0,6.0,53.8,36.9,3.7,12.3,5.3,96.7,66748.0,62.4,98.1
4362,GBR,United Kingdom,Europe,High,2022-12-04,2022,12,48,55.37,-3.43,67,-9.96,-0.02,52.3,0,0,0,0,43.0,76.0,70.8,32.6,7.2,19.1,0.0,98.8,66844.0,71.6,100.0
4363,GBR,United Kingdom,Europe,High,2022-12-11,2022,12,49,55.37,-3.43,67,-13.73,-0.46,69.7,0,0,0,0,15.5,61.0,60.2,24.8,6.2,17.6,0.0,91.1,66844.0,63.6,97.1
4364,GBR,United Kingdom,Europe,High,2022-12-18,2022,12,50,55.37,-3.43,67,-7.87,0.47,136.8,0,0,0,0,11.3,-1.0,51.8,34.5,6.4,18.3,1.7,97.1,66844.0,67.3,100.0
4365,GBR,United Kingdom,Europe,High,2022-12-25,2022,12,51,55.37,-3.43,67,-11.27,0.28,110.7,0,0,0,0,12.5,3.0,56.6,33.6,4.1,18.8,0.0,86.9,66844.0,66.8,100.0
4366,GBR,United Kingdom,Europe,High,2023-01-01,2023,1,52,55.37,-3.43,67,-3.82,0.1,128.9,0,0,0,0,63.3,98.0,71.6,39.9,1.8,16.0,5.8,93.6,66940.0,65.8,100.0
4367,GBR,United Kingdom,Europe,High,2023-01-08,2023,1,1,55.37,-3.43,67,-6.25,0.34,108.9,0,0,0,0,33.5,66.0,59.1,31.7,3.9,15.7,5.5,91.7,66940.0,69.8,98.6
4368,GBR,United Kingdom,Europe,High,2023-01-15,2023,1,2,55.37,-3.43,67,-6.68,0.08,33.5,0,0,0,0,71.2,104.0,74.5,32.8,1.7,19.5,0.0,85.7,66940.0,71.5,93.6
4369,GBR,United Kingdom,Europe,High,2023-01-22,2023,1,3,55.37,-3.43,67,-3.32,0.41,88.0,0,0,0,0,40.2,36.0,61.2,32.2,3.5,15.3,4.5,88.5,66940.0,62.2,100.0
4370,GBR,United Kingdom,Europe,High,2023-01-29,2023,1,4,55.37,-3.43,67,-3.48,0.29,127.7,0,0,0,0,40.6,105.0,58.2,32.9,2.9,21.2,9.8,91.6,66940.0,60.7,98.1
4371,GBR,United Kingdom,Europe,High,2023-02-05,2023,2,5,55.37,-3.43,67,-6.12,0.38,57.8,0,0,0,0,40.6,55.0,71.1,30.3,7.2,18.0,0.0,89.2,67036.0,80.5,100.0
4372,GBR,United Kingdom,Europe,High,2023-02-12,2023,2,6,55.37,-3.43,67,-5.0,0.72,130.7,0,0,0,0,48.0,56.0,57.2,39.6,6.5,12.3,12.9,90.1,67036.0,79.5,99.8
4373,GBR,United Kingdom,Europe,High,2023-02-19,2023,2,7,55.37,-3.43,67,0.81,0.93,156.0,1,0,0,1,36.6,45.0,54.1,35.0,5.9,12.2,24.3,95.3,67036.0,71.1,92.1
4374,GBR,United Kingdom,Europe,High,2023-02-26,2023,2,8,55.37,-3.43,67,-0.98,0.28,147.9,1,0,0,1,53.9,90.0,71.0,32.8,3.3,11.7,24.4,88.4,67036.0,71.5,100.0
4375,GBR,United Kingdom,Europe,High,2023-03-05,2023,3,9,55.37,-3.43,67,-6.23,0.19,60.7,0,0,0,0,55.8,113.0,70.1,28.8,1.9,13.6,3.8,91.5,67132.0,75.4,100.0
4376,GBR,United Kingdom,Europe,High,2023-03-12,2023,3,10,55.37,-3.43,67,0.81,0.9,127.0,0,0,0,0,0.0,7.0,42.2,33.3,1.6,14.9,12.8,92.0,67132.0,63.9,100.0
4377,GBR,United Kingdom,Europe,High,2023-03-19,2023,3,11,55.37,-3.43,67,0.22,0.2,157.6,2,0,0,2,38.0,37.0,68.3,35.4,12.1,18.5,29.0,92.7,67132.0,65.8,100.0
4378,GBR,United Kingdom,Europe,High,2023-03-26,2023,3,12,55.37,-3.43,67,0.27,0.36,120.6,0,0,0,0,66.9,124.0,68.1,21.2,7.2,10.9,15.2,94.4,67132.0,69.7,100.0
4379,GBR,United Kingdom,Europe,High,2023-04-02,2023,4,13,55.37,-3.43,67,-1.9,0.48,114.3,0,0,0,0,102.2,157.0,79.1,29.8,3.7,16.0,13.6,88.2,67228.0,71.9,100.0
4380,GBR,United Kingdom,Europe,High,2023-04-09,2023,4,14,55.37,-3.43,67,-1.47,0.44,162.8,0,0,0,0,39.3,63.0,51.3,31.3,5.5,20.1,20.6,91.9,67228.0,78.9,94.4
4381,GBR,United Kingdom,Europe,High,2023-04-16,2023,4,15,55.37,-3.43,67,2.68,0.55,143.4,1,0,0,1,13.1,12.0,44.6,34.8,4.4,20.9,31.9,92.6,67228.0,79.2,97.8
4382,GBR,United Kingdom,Europe,High,2023-04-23,2023,4,16,55.37,-3.43,67,0.52,0.43,124.9,0,0,0,0,4.2,3.0,53.9,35.8,5.7,10.1,13.1,88.5,67228.0,67.8,100.0
4383,GBR,United Kingdom,Europe,High,2023-04-30,2023,4,17,55.37,-3.43,67,1.8,0.32,123.8,0,0,0,0,30.9,41.0,45.9,31.4,7.4,15.8,24.2,93.8,67228.0,76.4,100.0
4384,GBR,United Kingdom,Europe,High,2023-05-07,2023,5,18,55.37,-3.43,67,-4.16,-0.82,130.3,0,0,0,0,53.5,80.0,68.7,25.4,5.2,18.4,12.6,92.0,67324.0,70.6,100.0
4385,GBR,United Kingdom,Europe,High,2023-05-14,2023,5,19,55.37,-3.43,67,-1.66,-0.83,137.1,1,0,0,1,27.8,30.0,74.1,26.0,1.9,20.2,18.7,95.4,67324.0,67.6,100.0
4386,GBR,United Kingdom,Europe,High,2023-05-21,2023,5,20,55.37,-3.43,67,-5.5,0.13,62.7,0,0,0,0,36.7,43.0,71.5,25.2,6.6,15.0,0.0,90.0,67324.0,65.9,96.2
4387,GBR,United Kingdom,Europe,High,2023-05-28,2023,5,21,55.37,-3.43,67,-5.59,0.0,131.1,0,0,0,0,12.5,2.0,47.7,28.5,2.7,10.0,9.0,96.9,67324.0,72.9,100.0
4388,GBR,United Kingdom,Europe,High,2023-06-04,2023,6,22,55.37,-3.43,67,0.54,0.83,35.1,1,0,0,1,60.8,79.0,66.6,27.7,5.8,25.2,25.2,94.7,67420.0,74.6,100.0
4389,GBR,United Kingdom,Europe,High,2023-06-11,2023,6,23,55.37,-3.43,67,-9.83,0.39,119.3,0,0,0,0,78.7,97.0,90.0,30.3,5.6,21.2,1.4,89.2,67420.0,61.4,100.0
4390,GBR,United Kingdom,Europe,High,2023-06-18,2023,6,24,55.37,-3.43,67,-6.1,-0.13,39.4,0,0,0,0,26.8,49.0,61.5,23.8,3.3,17.8,5.7,94.2,67420.0,73.4,100.0
4391,GBR,United Kingdom,Europe,High,2023-06-25,2023,6,25,55.37,-3.43,67,-7.29,0.42,132.6,0,0,0,0,72.8,110.0,60.1,38.8,0.0,19.1,4.3,88.5,67420.0,70.2,100.0
4392,GBR,United Kingdom,Europe,High,2023-07-02,2023,7,26,55.37,-3.43,67,-10.22,-0.47,44.9,0,0,0,0,33.4,47.0,70.0,37.4,2.5,16.1,0.0,97.5,67516.0,65.6,100.0
4393,GBR,United Kingdom,Europe,High,2023-07-09,2023,7,27,55.37,-3.43,67,-6.69,0.83,91.4,0,0,0,0,62.9,100.0,84.9,19.6,1.7,9.1,0.0,89.9,67516.0,70.3,100.0
4394,GBR,United Kingdom,Europe,High,2023-07-16,2023,7,28,55.37,-3.43,67,-9.69,0.34,86.0,0,0,0,0,61.9,83.0,78.6,31.4,7.3,13.4,5.7,88.8,67516.0,72.5,100.0
4395,GBR,United Kingdom,Europe,High,2023-07-23,2023,7,29,55.37,-3.43,67,-8.77,-0.37,132.0,0,0,0,0,51.9,58.0,67.7,38.0,5.0,14.7,0.5,89.9,67516.0,66.2,100.0
4396,GBR,United Kingdom,Europe,High,2023-07-30,2023,7,30,55.37,-3.43,67,-10.96,0.8,62.8,0,0,0,0,79.7,117.0,62.6,37.7,6.0,11.7,0.0,99.3,67516.0,65.1,100.0
4397,GBR,United Kingdom,Europe,High,2023-08-06,2023,8,31,55.37,-3.43,67,-10.72,0.49,62.1,0,0,0,0,73.8,112.0,54.2,25.7,3.4,14.4,0.0,93.0,67612.0,75.9,100.0
4398,GBR,United Kingdom,Europe,High,2023-08-13,2023,8,32,55.37,-3.43,67,-15.6,0.1,34.7,0,0,0,0,27.5,-5.0,46.4,39.2,8.5,12.2,0.0,93.1,67612.0,82.6,100.0
4399,GBR,United Kingdom,Europe,High,2023-08-20,2023,8,33,55.37,-3.43,67,-12.57,0.32,40.5,0,0,0,0,58.8,98.0,78.2,33.3,5.9,10.2,0.0,90.7,67612.0,60.9,100.0
4400,GBR,United Kingdom,Europe,High,2023-08-27,2023,8,34,55.37,-3.43,67,-15.06,0.22,56.0,0,0,0,0,1.2,8.0,46.4,35.5,4.0,13.5,0.0,89.6,67612.0,65.2,100.0
4401,GBR,United Kingdom,Europe,High,2023-09-03,2023,9,35,55.37,-3.43,67,-16.09,1.02,8.1,0,0,0,0,52.0,91.0,61.0,44.1,3.5,18.1,0.0,95.1,67708.0,72.4,100.0
4402,GBR,United Kingdom,Europe,High,2023-09-10,2023,9,36,55.37,-3.43,67,-15.81,0.81,51.5,0,0,0,0,33.6,41.0,67.4,40.4,1.6,20.3,0.0,89.9,67708.0,66.9,100.0
4403,GBR,United Kingdom,Europe,High,2023-09-17,2023,9,37,55.37,-3.43,67,-12.89,0.48,5.7,0,0,0,0,75.3,105.0,65.3,37.3,0.0,17.3,0.0,95.9,67708.0,71.8,98.0
4404,GBR,United Kingdom,Europe,High,2023-09-24,2023,9,38,55.37,-3.43,67,-15.64,-0.39,10.8,0,0,0,0,75.9,102.0,75.3,27.0,6.3,19.1,0.0,89.2,67708.0,70.0,100.0
4405,GBR,United Kingdom,Europe,High,2023-10-01,2023,10,39,55.37,-3.43,67,-16.78,-0.11,6.2,0,0,0,0,38.7,62.0,54.6,26.0,0.0,16.0,0.0,97.6,67804.0,68.9,100.0
4406,GBR,United Kingdom,Europe,High,2023-10-08,2023,10,40,55.37,-3.43,67,-17.82,0.43,30.0,0,0,0,0,53.7,92.0,73.3,34.5,8.5,17.0,0.0,94.6,67804.0,63.3,99.5
4407,GBR,United Kingdom,Europe,High,2023-10-15,2023,10,41,55.37,-3.43,67,-16.61,0.28,57.3,0,0,0,0,52.7,45.0,53.9,40.2,6.0,3.0,0.0,92.6,67804.0,79.0,100.0
4408,GBR,United Kingdom,Europe,High,2023-10-22,2023,10,42,55.37,-3.43,67,-19.17,0.04,0.0,0,0,0,0,88.2,104.0,73.3,34.6,2.4,18.2,0.0,97.2,67804.0,73.6,100.0
4409,GBR,United Kingdom,Europe,High,2023-10-29,2023,10,43,55.37,-3.43,67,-14.83,0.11,13.0,0,0,0,0,78.6,86.0,93.7,31.6,3.9,20.5,0.0,89.1,67804.0,70.6,100.0
4410,GBR,United Kingdom,Europe,High,2023-11-05,2023,11,44,55.37,-3.43,67,-15.6,-0.51,72.2,0,0,0,0,50.7,94.0,73.6,26.1,6.2,18.6,0.0,86.8,67900.0,77.3,97.3
4411,GBR,United Kingdom,Europe,High,2023-11-12,2023,11,45,55.37,-3.43,67,-16.12,0.41,62.5,0,0,0,0,33.3,46.0,51.6,31.5,2.9,24.7,0.0,95.8,67900.0,73.6,100.0
4412,GBR,United Kingdom,Europe,High,2023-11-19,2023,11,46,55.37,-3.43,67,-13.14,0.26,1.7,0,0,0,0,105.5,168.0,83.3,29.2,3.5,12.3,0.0,95.0,67900.0,72.5,100.0
4413,GBR,United Kingdom,Europe,High,2023-11-26,2023,11,47,55.37,-3.43,67,-13.61,-0.2,32.3,0,0,0,0,110.8,180.0,87.3,34.7,7.1,5.7,0.0,96.4,67900.0,75.8,100.0
4414,GBR,United Kingdom,Europe,High,2023-12-03,2023,12,48,55.37,-3.43,67,-11.83,0.44,33.1,0,0,0,0,64.3,100.0,69.4,35.6,5.5,2.3,0.0,93.4,67996.0,66.6,100.0
4415,GBR,United Kingdom,Europe,High,2023-12-10,2023,12,49,55.37,-3.43,67,-10.02,0.07,62.4,0,0,0,0,0.0,16.0,51.8,29.5,4.1,9.1,6.3,91.9,67996.0,66.8,94.8
4416,GBR,United Kingdom,Europe,High,2023-12-17,2023,12,50,55.37,-3.43,67,-9.88,0.74,66.1,0,0,0,0,40.4,49.0,47.1,27.1,6.7,18.8,1.5,89.7,67996.0,69.1,100.0
4417,GBR,United Kingdom,Europe,High,2023-12-24,2023,12,51,55.37,-3.43,67,-9.88,0.13,71.8,0,0,0,0,25.1,23.0,34.0,38.5,5.0,14.7,0.0,97.6,67996.0,70.5,100.0
4418,GBR,United Kingdom,Europe,High,2023-12-31,2023,12,52,55.37,-3.43,67,-9.01,0.02,102.9,0,0,0,0,56.0,66.0,72.1,36.2,9.3,10.4,0.0,92.9,67996.0,64.6,100.0
4419,GBR,United Kingdom,Europe,High,2024-01-07,2024,1,1,55.37,-3.43,67,-4.67,0.45,57.5,0,0,0,0,50.5,65.0,54.4,29.7,5.6,11.7,7.7,97.8,68092.0,63.3,93.2
4420,GBR,United Kingdom,Europe,High,2024-01-14,2024,1,2,55.37,-3.43,67,-6.95,0.08,78.6,0,0,0,0,57.0,88.0,76.0,31.8,4.9,21.6,0.7,96.5,68092.0,69.7,100.0
4421,GBR,United Kingdom,Europe,High,2024-01-21,2024,1,3,55.37,-3.43,67,-4.54,0.21,28.8,0,0,0,0,63.2,102.0,66.8,23.8,1.5,4.8,15.7,91.8,68092.0,76.4,100.0
4422,GBR,United Kingdom,Europe,High,2024-01-28,2024,1,4,55.37,-3.43,67,-2.38,0.63,54.9,1,0,0,1,36.8,45.0,71.3,30.5,12.4,24.5,18.6,91.2,68092.0,75.7,100.0
4423,GBR,United Kingdom,Europe,High,2024-02-04,2024,2,5,55.37,-3.43,67,0.45,0.38,75.8,0,0,0,0,56.3,85.0,60.8,29.7,5.8,19.7,23.4,90.0,68188.0,72.6,100.0
4424,GBR,United Kingdom,Europe,High,2024-02-11,2024,2,6,55.37,-3.43,67,-0.32,0.57,93.7,0,0,0,0,37.6,69.0,56.9,35.8,8.6,15.9,17.6,84.0,68188.0,67.1,100.0
4425,GBR,United Kingdom,Europe,High,2024-02-18,2024,2,7,55.37,-3.43,67,-5.31,0.47,60.8,0,0,0,0,35.6,74.0,69.3,44.3,5.2,16.1,5.9,88.6,68188.0,65.4,100.0
4426,GBR,United Kingdom,Europe,High,2024-02-25,2024,2,8,55.37,-3.43,67,0.88,0.55,78.0,1,0,0,1,51.2,61.0,68.0,37.1,6.8,24.9,27.5,96.2,68188.0,63.3,97.4
4427,GBR,United Kingdom,Europe,High,2024-03-03,2024,3,9,55.37,-3.43,67,2.26,0.17,126.8,1,0,0,1,37.0,51.0,48.2,34.7,10.3,17.4,27.4,95.9,68284.0,67.3,100.0
4428,GBR,United Kingdom,Europe,High,2024-03-10,2024,3,10,55.37,-3.43,67,0.5,-0.75,169.6,2,0,0,2,12.8,13.0,66.5,19.4,6.5,17.9,34.8,99.2,68284.0,63.2,94.2
4429,GBR,United Kingdom,Europe,High,2024-03-17,2024,3,11,55.37,-3.43,67,-0.01,1.15,145.9,1,0,0,1,33.6,68.0,66.8,42.7,8.4,18.2,21.4,91.3,68284.0,72.0,99.0
4430,GBR,United Kingdom,Europe,High,2024-03-24,2024,3,12,55.37,-3.43,67,0.7,0.15,159.2,1,0,1,2,18.1,42.0,65.7,17.2,0.0,54.4,19.6,93.2,68284.0,57.9,92.0
4431,GBR,United Kingdom,Europe,High,2024-03-31,2024,3,13,55.37,-3.43,67,-1.01,-1.34,124.7,1,0,0,1,80.1,116.0,93.9,27.9,3.4,19.7,29.0,95.5,68284.0,62.2,100.0
4432,GBR,United Kingdom,Europe,High,2024-04-07,2024,4,14,55.37,-3.43,67,-0.78,-0.47,181.2,2,0,1,3,0.0,-5.0,53.3,41.1,0.0,46.4,27.7,89.5,68380.0,60.8,100.0
4433,GBR,United Kingdom,Europe,High,2024-04-14,2024,4,15,55.37,-3.43,67,-2.77,-0.4,123.8,0,0,0,0,34.6,36.0,50.1,27.6,6.1,9.7,12.4,94.2,68380.0,77.0,100.0
4434,GBR,United Kingdom,Europe,High,2024-04-21,2024,4,16,55.37,-3.43,67,0.28,0.03,160.0,2,0,0,2,24.2,26.0,59.9,39.2,4.5,12.5,38.2,96.9,68380.0,75.4,98.8
4435,GBR,United Kingdom,Europe,High,2024-04-28,2024,4,17,55.37,-3.43,67,0.99,-0.09,152.1,2,0,0,2,0.0,-15.0,62.5,32.5,1.7,13.6,31.1,93.0,68380.0,70.3,100.0
4436,GBR,United Kingdom,Europe,High,2024-05-05,2024,5,18,55.37,-3.43,67,-0.88,0.96,96.8,0,0,0,0,26.5,48.0,52.1,32.6,3.1,20.2,22.8,94.3,68476.0,70.5,97.5
4437,GBR,United Kingdom,Europe,High,2024-05-12,2024,5,19,55.37,-3.43,67,0.94,0.62,68.6,0,0,0,0,31.0,65.0,66.5,42.5,10.0,23.2,20.7,91.6,68476.0,73.6,97.3
4438,GBR,United Kingdom,Europe,High,2024-05-19,2024,5,20,55.37,-3.43,67,3.28,-0.68,116.0,0,0,0,0,42.7,66.0,75.3,26.3,7.2,17.0,15.7,93.4,68476.0,70.2,100.0
4439,GBR,United Kingdom,Europe,High,2024-05-26,2024,5,21,55.37,-3.43,67,-1.22,0.02,73.9,1,0,0,1,83.0,127.0,62.6,39.4,6.2,20.1,28.9,93.3,68476.0,69.4,100.0
4440,GBR,United Kingdom,Europe,High,2024-06-02,2024,6,22,55.37,-3.43,67,-2.45,0.06,149.7,0,0,0,0,38.2,47.0,72.3,20.4,7.4,20.0,1.6,96.7,68572.0,70.5,100.0
4441,GBR,United Kingdom,Europe,High,2024-06-09,2024,6,23,55.37,-3.43,67,-6.81,0.59,124.4,0,0,0,0,25.3,57.0,53.4,39.6,12.8,21.2,5.9,95.1,68572.0,67.6,100.0
4442,GBR,United Kingdom,Europe,High,2024-06-16,2024,6,24,55.37,-3.43,67,-6.98,0.94,93.2,0,0,0,0,58.3,81.0,58.1,30.3,3.9,19.1,1.0,96.2,68572.0,66.0,98.0
4443,GBR,United Kingdom,Europe,High,2024-06-23,2024,6,25,55.37,-3.43,67,-7.25,-0.79,84.9,0,0,0,0,32.6,52.0,54.1,32.5,4.5,15.5,0.4,91.3,68572.0,72.4,100.0
4444,GBR,United Kingdom,Europe,High,2024-06-30,2024,6,26,55.37,-3.43,67,-7.92,0.06,105.8,0,0,0,0,6.6,5.0,50.0,37.3,8.5,18.5,0.0,92.0,68572.0,70.3,100.0
4445,GBR,United Kingdom,Europe,High,2024-07-07,2024,7,27,55.37,-3.43,67,-8.67,0.28,50.0,0,0,0,0,29.8,33.0,55.9,33.6,5.5,19.1,9.9,95.2,68668.0,83.0,100.0
4446,GBR,United Kingdom,Europe,High,2024-07-14,2024,7,28,55.37,-3.43,67,-8.55,0.73,102.0,0,0,0,0,26.4,69.0,73.2,38.5,7.1,18.5,0.4,93.6,68668.0,73.9,100.0
4447,GBR,United Kingdom,Europe,High,2024-07-21,2024,7,29,55.37,-3.43,67,-10.75,0.12,123.6,0,0,0,0,40.5,57.0,65.1,25.2,8.2,17.2,0.0,98.3,68668.0,68.5,95.5
4448,GBR,United Kingdom,Europe,High,2024-07-28,2024,7,30,55.37,-3.43,67,-11.03,1.16,58.0,0,0,0,0,63.1,108.0,75.2,34.2,0.1,28.5,0.0,97.0,68668.0,83.4,100.0
4449,GBR,United Kingdom,Europe,High,2024-08-04,2024,8,31,55.37,-3.43,67,-11.07,0.58,42.8,0,0,0,0,44.6,63.0,66.1,32.5,3.8,12.4,0.0,89.1,68764.0,72.7,99.2
4450,GBR,United Kingdom,Europe,High,2024-08-11,2024,8,32,55.37,-3.43,67,-12.99,-0.9,53.6,0,0,0,0,51.3,85.0,68.8,19.1,4.4,19.8,0.0,95.2,68764.0,66.1,100.0
4451,GBR,United Kingdom,Europe,High,2024-08-18,2024,8,33,55.37,-3.43,67,-15.91,-0.79,103.6,0,0,0,0,47.2,64.0,59.2,26.8,8.1,9.0,0.0,94.6,68764.0,78.3,100.0
4452,GBR,United Kingdom,Europe,High,2024-08-25,2024,8,34,55.37,-3.43,67,-13.75,0.35,33.3,0,0,0,0,39.4,71.0,56.4,33.2,5.5,27.5,0.0,92.1,68764.0,75.8,100.0
4453,GBR,United Kingdom,Europe,High,2024-09-01,2024,9,35,55.37,-3.43,67,-17.56,0.17,71.8,0,0,0,0,15.0,35.0,67.9,31.3,7.7,17.2,0.0,90.1,68861.0,77.5,95.0
4454,GBR,United Kingdom,Europe,High,2024-09-08,2024,9,36,55.37,-3.43,67,-12.97,0.91,0.5,0,0,0,0,69.2,104.0,72.0,32.6,4.8,17.0,0.0,90.1,68861.0,63.9,100.0
4455,GBR,United Kingdom,Europe,High,2024-09-15,2024,9,37,55.37,-3.43,67,-13.61,0.44,38.1,0,0,0,0,34.5,62.0,67.6,29.9,6.1,12.2,0.0,95.0,68861.0,65.9,100.0
4456,GBR,United Kingdom,Europe,High,2024-09-22,2024,9,38,55.37,-3.43,67,-13.59,-0.5,35.7,0,0,0,0,69.8,89.0,67.0,30.2,3.4,9.9,0.0,99.5,68861.0,68.9,100.0
